salary_id,employee_id,salary,change_reason,effective_date
4333,1723,55277,Promotion,01-01-2019
4334,1723,44326,Bonus,01-01-2020
4335,1723,45656,Bonus,01-01-2021
4336,1723,63981,Promotion,01-01-2022
4337,1723,40210,Bonus,01-01-2023
4338,1723,49171,Promotion,01-01-2024
4339,1724,110304,Increment,01-01-2019
4340,1724,101052,Increment,01-01-2020
4341,1724,98393,Promotion,01-01-2021
4342,1724,103634,Promotion,01-01-2022
4343,1724,92600,Bonus,01-01-2023
4344,1724,89776,Bonus,01-01-2024
4345,1725,97959,Increment,01-01-2019
4346,1725,97302,Bonus,01-01-2020
4347,1725,115678,Bonus,01-01-2021
4348,1725,113612,Increment,01-01-2022
4349,1725,107838,Promotion,01-01-2023
4350,1725,97263,Increment,01-01-2024
4351,1726,92245,Bonus,01-01-2019
4352,1726,86630,Increment,01-01-2020
4353,1726,96694,Increment,01-01-2021
4354,1726,91961,Promotion,01-01-2022
4355,1726,97439,Promotion,01-01-2023
4356,1726,97733,Bonus,01-01-2024
4357,1727,58443,Increment,01-01-2019
4358,1727,75229,Increment,01-01-2020
4359,1727,70028,Bonus,01-01-2021
4360,1727,64436,Bonus,01-01-2022
4361,1727,73065,Bonus,01-01-2023
4362,1727,60640,Promotion,01-01-2024
4363,1728,35245,Promotion,01-01-2019
4364,1728,29041,Promotion,01-01-2020
4365,1728,31486,Increment,01-01-2021
4366,1728,45285,Increment,01-01-2022
4367,1728,30824,Promotion,01-01-2023
4368,1728,26527,Promotion,01-01-2024
4369,1729,74864,Promotion,01-01-2019
4370,1729,66230,Bonus,01-01-2020
4371,1729,74272,Increment,01-01-2021
4372,1729,72963,Promotion,01-01-2022
4373,1729,81333,Bonus,01-01-2023
4374,1729,76972,Increment,01-01-2024
4375,1730,106674,Promotion,01-01-2019
4376,1730,118604,Bonus,01-01-2020
4377,1730,120908,Promotion,01-01-2021
4378,1730,116075,Increment,01-01-2022
4379,1730,116001,Promotion,01-01-2023
4380,1730,110195,Promotion,01-01-2024
4381,1731,79129,Promotion,01-01-2019
4382,1731,78608,Bonus,01-01-2020
4383,1731,63247,Increment,01-01-2021
4384,1731,64500,Bonus,01-01-2022
4385,1731,82896,Increment,01-01-2023
4386,1731,67827,Bonus,01-01-2024
4387,1732,54215,Bonus,01-01-2019
4388,1732,45859,Increment,01-01-2020
4389,1732,45797,Increment,01-01-2021
4390,1732,44491,Increment,01-01-2022
4391,1732,49425,Increment,01-01-2023
4392,1732,49633,Increment,01-01-2024
4393,1733,49996,Increment,01-01-2019
4394,1733,51192,Increment,01-01-2020
4395,1733,51554,Promotion,01-01-2021
4396,1733,43434,Increment,01-01-2022
4397,1733,40417,Increment,01-01-2023
4398,1733,41280,Bonus,01-01-2024
4399,1734,64755,Bonus,01-01-2019
4400,1734,59865,Promotion,01-01-2020
4401,1734,47565,Increment,01-01-2021
4402,1734,59817,Promotion,01-01-2022
4403,1734,55593,Bonus,01-01-2023
4404,1734,45962,Increment,01-01-2024
4405,1735,49489,Increment,01-01-2019
4406,1735,62376,Promotion,01-01-2020
4407,1735,42180,Bonus,01-01-2021
4408,1735,66283,Promotion,01-01-2022
4409,1735,45343,Increment,01-01-2023
4410,1735,56293,Increment,01-01-2024
4411,1736,126643,Promotion,01-01-2019
4412,1736,126156,Promotion,01-01-2020
4413,1736,119701,Increment,01-01-2021
4414,1736,120540,Bonus,01-01-2022
4415,1736,130097,Promotion,01-01-2023
4416,1736,128902,Increment,01-01-2024
4417,1737,88559,Bonus,01-01-2019
4418,1737,94530,Promotion,01-01-2020
4419,1737,90267,Increment,01-01-2021
4420,1737,101846,Bonus,01-01-2022
4421,1737,112077,Bonus,01-01-2023
4422,1737,97441,Increment,01-01-2024
4423,1738,60274,Increment,01-01-2019
4424,1738,62038,Promotion,01-01-2020
4425,1738,52138,Promotion,01-01-2021
4426,1738,44091,Bonus,01-01-2022
4427,1738,55340,Bonus,01-01-2023
4428,1738,56200,Promotion,01-01-2024
4429,1739,91483,Promotion,01-01-2019
4430,1739,100092,Bonus,01-01-2020
4431,1739,91101,Increment,01-01-2021
4432,1739,106045,Increment,01-01-2022
4433,1739,89597,Promotion,01-01-2023
4434,1739,105568,Bonus,01-01-2024
4435,1740,78852,Increment,01-01-2019
4436,1740,74091,Increment,01-01-2020
4437,1740,74205,Promotion,01-01-2021
4438,1740,82985,Bonus,01-01-2022
4439,1740,84064,Bonus,01-01-2023
4440,1740,74818,Promotion,01-01-2024
4441,1741,97697,Promotion,01-01-2019
4442,1741,100198,Promotion,01-01-2020
4443,1741,105855,Increment,01-01-2021
4444,1741,105651,Increment,01-01-2022
4445,1741,107569,Promotion,01-01-2023
4446,1741,105406,Bonus,01-01-2024
4447,1742,55833,Promotion,01-01-2019
4448,1742,52956,Bonus,01-01-2020
4449,1742,66093,Promotion,01-01-2021
4450,1742,58545,Promotion,01-01-2022
4451,1742,73713,Bonus,01-01-2023
4452,1742,66288,Increment,01-01-2024
4453,1743,36931,Promotion,01-01-2019
4454,1743,41457,Increment,01-01-2020
4455,1743,44351,Bonus,01-01-2021
4456,1743,53707,Increment,01-01-2022
4457,1743,46652,Bonus,01-01-2023
4458,1743,32686,Promotion,01-01-2024
4459,1744,121048,Promotion,01-01-2019
4460,1744,117308,Promotion,01-01-2020
4461,1744,109737,Promotion,01-01-2021
4462,1744,97145,Bonus,01-01-2022
4463,1744,103746,Bonus,01-01-2023
4464,1744,98229,Increment,01-01-2024
4465,1745,64706,Increment,01-01-2019
4466,1745,47079,Increment,01-01-2020
4467,1745,67136,Bonus,01-01-2021
4468,1745,70020,Promotion,01-01-2022
4469,1745,65529,Increment,01-01-2023
4470,1745,49391,Increment,01-01-2024
4471,1746,67176,Increment,01-01-2019
4472,1746,71461,Promotion,01-01-2020
4473,1746,71502,Promotion,01-01-2021
4474,1746,71927,Bonus,01-01-2022
4475,1746,68643,Increment,01-01-2023
4476,1746,76880,Bonus,01-01-2024
4477,1747,113187,Increment,01-01-2019
4478,1747,106556,Bonus,01-01-2020
4479,1747,110525,Bonus,01-01-2021
4480,1747,100514,Promotion,01-01-2022
4481,1747,111272,Promotion,01-01-2023
4482,1747,115994,Increment,01-01-2024
4483,1748,69751,Promotion,01-01-2019
4484,1748,85767,Promotion,01-01-2020
4485,1748,67644,Increment,01-01-2021
4486,1748,78835,Bonus,01-01-2022
4487,1748,77517,Promotion,01-01-2023
4488,1748,67097,Promotion,01-01-2024
4489,1749,102868,Promotion,01-01-2019
4490,1749,107511,Increment,01-01-2020
4491,1749,123007,Promotion,01-01-2021
4492,1749,105859,Promotion,01-01-2022
4493,1749,123224,Increment,01-01-2023
4494,1749,110148,Bonus,01-01-2024
4495,1750,81145,Increment,01-01-2019
4496,1750,91850,Promotion,01-01-2020
4497,1750,79140,Bonus,01-01-2021
4498,1750,75108,Increment,01-01-2022
4499,1750,93943,Increment,01-01-2023
4500,1750,85190,Promotion,01-01-2024
4501,1751,52879,Increment,01-01-2019
4502,1751,37799,Promotion,01-01-2020
4503,1751,42161,Bonus,01-01-2021
4504,1751,48293,Bonus,01-01-2022
4505,1751,44487,Bonus,01-01-2023
4506,1751,39619,Bonus,01-01-2024
4507,1752,111956,Bonus,01-01-2019
4508,1752,104642,Promotion,01-01-2020
4509,1752,98737,Bonus,01-01-2021
4510,1752,113963,Increment,01-01-2022
4511,1752,111414,Promotion,01-01-2023
4512,1752,99101,Bonus,01-01-2024
4513,1753,62086,Bonus,01-01-2019
4514,1753,55035,Bonus,01-01-2020
4515,1753,42853,Increment,01-01-2021
4516,1753,50629,Promotion,01-01-2022
4517,1753,46971,Increment,01-01-2023
4518,1753,58194,Bonus,01-01-2024
4519,1754,44769,Bonus,01-01-2019
4520,1754,34577,Increment,01-01-2020
4521,1754,27962,Bonus,01-01-2021
4522,1754,45399,Bonus,01-01-2022
4523,1754,44310,Increment,01-01-2023
4524,1754,38024,Increment,01-01-2024
4525,1755,24953,Promotion,01-01-2019
4526,1755,37736,Promotion,01-01-2020
4527,1755,38821,Promotion,01-01-2021
4528,1755,46307,Increment,01-01-2022
4529,1755,49151,Bonus,01-01-2023
4530,1755,36791,Increment,01-01-2024
4531,1756,58219,Increment,01-01-2019
4532,1756,61043,Increment,01-01-2020
4533,1756,63056,Increment,01-01-2021
4534,1756,64997,Bonus,01-01-2022
4535,1756,58364,Promotion,01-01-2023
4536,1756,63048,Promotion,01-01-2024
4537,1757,41690,Increment,01-01-2019
4538,1757,54778,Promotion,01-01-2020
4539,1757,52260,Bonus,01-01-2021
4540,1757,41324,Increment,01-01-2022
4541,1757,45782,Promotion,01-01-2023
4542,1757,46480,Promotion,01-01-2024
4543,1758,106819,Increment,01-01-2019
4544,1758,105240,Promotion,01-01-2020
4545,1758,109723,Increment,01-01-2021
4546,1758,106414,Increment,01-01-2022
4547,1758,106985,Bonus,01-01-2023
4548,1758,114307,Promotion,01-01-2024
4549,1759,97038,Promotion,01-01-2019
4550,1759,110038,Increment,01-01-2020
4551,1759,116585,Increment,01-01-2021
4552,1759,102003,Bonus,01-01-2022
4553,1759,103919,Promotion,01-01-2023
4554,1759,101106,Increment,01-01-2024
4555,1760,85380,Increment,01-01-2019
4556,1760,95874,Bonus,01-01-2020
4557,1760,97456,Promotion,01-01-2021
4558,1760,98708,Promotion,01-01-2022
4559,1760,86976,Promotion,01-01-2023
4560,1760,99105,Bonus,01-01-2024
4561,1761,127674,Increment,01-01-2019
4562,1761,114924,Promotion,01-01-2020
4563,1761,105121,Bonus,01-01-2021
4564,1761,118789,Promotion,01-01-2022
4565,1761,104829,Increment,01-01-2023
4566,1761,116267,Promotion,01-01-2024
4567,1762,63524,Increment,01-01-2019
4568,1762,71338,Promotion,01-01-2020
4569,1762,61877,Increment,01-01-2021
4570,1762,75199,Increment,01-01-2022
4571,1762,60130,Increment,01-01-2023
4572,1762,64772,Increment,01-01-2024
4573,1763,56819,Promotion,01-01-2019
4574,1763,66595,Increment,01-01-2020
4575,1763,50950,Bonus,01-01-2021
4576,1763,69036,Increment,01-01-2022
4577,1763,69115,Increment,01-01-2023
4578,1763,59671,Increment,01-01-2024
4579,1764,63377,Bonus,01-01-2019
4580,1764,52960,Bonus,01-01-2020
4581,1764,65499,Promotion,01-01-2021
4582,1764,60824,Bonus,01-01-2022
4583,1764,62522,Bonus,01-01-2023
4584,1764,69462,Promotion,01-01-2024
4585,1765,74026,Promotion,01-01-2019
4586,1765,69065,Promotion,01-01-2020
4587,1765,85074,Bonus,01-01-2021
4588,1765,69751,Bonus,01-01-2022
4589,1765,85488,Bonus,01-01-2023
4590,1765,62819,Promotion,01-01-2024
4591,1766,28525,Increment,01-01-2019
4592,1766,28180,Promotion,01-01-2020
4593,1766,48232,Promotion,01-01-2021
4594,1766,39362,Promotion,01-01-2022
4595,1766,49007,Increment,01-01-2023
4596,1766,45035,Bonus,01-01-2024
4597,1767,62707,Increment,01-01-2019
4598,1767,46285,Increment,01-01-2020
4599,1767,57287,Increment,01-01-2021
4600,1767,47045,Bonus,01-01-2022
4601,1767,67249,Increment,01-01-2023
4602,1767,48778,Bonus,01-01-2024
4603,1768,66103,Bonus,01-01-2019
4604,1768,66541,Promotion,01-01-2020
4605,1768,60270,Increment,01-01-2021
4606,1768,54091,Increment,01-01-2022
4607,1768,58649,Promotion,01-01-2023
4608,1768,59124,Bonus,01-01-2024
4609,1769,106211,Increment,01-01-2019
4610,1769,122726,Promotion,01-01-2020
4611,1769,112480,Bonus,01-01-2021
4612,1769,108776,Promotion,01-01-2022
4613,1769,124750,Increment,01-01-2023
4614,1769,110525,Increment,01-01-2024
4615,1770,24427,Increment,01-01-2019
4616,1770,26505,Promotion,01-01-2020
4617,1770,23614,Promotion,01-01-2021
4618,1770,23626,Increment,01-01-2022
4619,1770,40235,Increment,01-01-2023
4620,1770,24198,Bonus,01-01-2024
4621,1771,99530,Bonus,01-01-2019
4622,1771,108687,Bonus,01-01-2020
4623,1771,117296,Increment,01-01-2021
4624,1771,110682,Increment,01-01-2022
4625,1771,99465,Increment,01-01-2023
4626,1771,112426,Increment,01-01-2024
4627,1772,115603,Increment,01-01-2019
4628,1772,117721,Promotion,01-01-2020
4629,1772,107130,Promotion,01-01-2021
4630,1772,112036,Increment,01-01-2022
4631,1772,111873,Bonus,01-01-2023
4632,1772,102645,Bonus,01-01-2024
4633,1773,55666,Promotion,01-01-2019
4634,1773,51949,Promotion,01-01-2020
4635,1773,54720,Increment,01-01-2021
4636,1773,42597,Promotion,01-01-2022
4637,1773,51216,Promotion,01-01-2023
4638,1773,38513,Bonus,01-01-2024
4639,1774,44531,Promotion,01-01-2019
4640,1774,52503,Increment,01-01-2020
4641,1774,55023,Promotion,01-01-2021
4642,1774,60839,Promotion,01-01-2022
4643,1774,49014,Increment,01-01-2023
4644,1774,45942,Increment,01-01-2024
4645,1775,71382,Bonus,01-01-2019
4646,1775,79103,Bonus,01-01-2020
4647,1775,83955,Promotion,01-01-2021
4648,1775,74239,Promotion,01-01-2022
4649,1775,76090,Increment,01-01-2023
4650,1775,79741,Increment,01-01-2024
4651,1776,123905,Bonus,01-01-2019
4652,1776,132367,Promotion,01-01-2020
4653,1776,116841,Promotion,01-01-2021
4654,1776,119358,Promotion,01-01-2022
4655,1776,120706,Bonus,01-01-2023
4656,1776,116665,Promotion,01-01-2024
4657,1777,96548,Promotion,01-01-2019
4658,1777,99177,Promotion,01-01-2020
4659,1777,104166,Promotion,01-01-2021
4660,1777,110037,Promotion,01-01-2022
4661,1777,98405,Bonus,01-01-2023
4662,1777,111202,Bonus,01-01-2024
4663,1778,112576,Promotion,01-01-2019
4664,1778,97757,Bonus,01-01-2020
4665,1778,102880,Bonus,01-01-2021
4666,1778,108525,Promotion,01-01-2022
4667,1778,119111,Bonus,01-01-2023
4668,1778,101552,Promotion,01-01-2024
4669,1779,93242,Increment,01-01-2019
4670,1779,84334,Promotion,01-01-2020
4671,1779,89914,Bonus,01-01-2021
4672,1779,101531,Bonus,01-01-2022
4673,1779,81847,Bonus,01-01-2023
4674,1779,98664,Increment,01-01-2024
4675,1780,81121,Promotion,01-01-2019
4676,1780,73280,Bonus,01-01-2020
4677,1780,76889,Increment,01-01-2021
4678,1780,75601,Bonus,01-01-2022
4679,1780,92580,Increment,01-01-2023
4680,1780,79552,Promotion,01-01-2024
4681,1781,83693,Increment,01-01-2019
4682,1781,67557,Promotion,01-01-2020
4683,1781,64752,Bonus,01-01-2021
4684,1781,74673,Promotion,01-01-2022
4685,1781,67856,Increment,01-01-2023
4686,1781,61223,Increment,01-01-2024
4687,1782,56598,Promotion,01-01-2019
4688,1782,50901,Bonus,01-01-2020
4689,1782,56914,Bonus,01-01-2021
4690,1782,56626,Increment,01-01-2022
4691,1782,56232,Promotion,01-01-2023
4692,1782,69560,Increment,01-01-2024
4693,1783,123217,Bonus,01-01-2019
4694,1783,108632,Increment,01-01-2020
4695,1783,126623,Bonus,01-01-2021
4696,1783,126657,Bonus,01-01-2022
4697,1783,114859,Increment,01-01-2023
4698,1783,119497,Promotion,01-01-2024
4699,1784,110870,Promotion,01-01-2019
4700,1784,110383,Bonus,01-01-2020
4701,1784,113246,Bonus,01-01-2021
4702,1784,115698,Increment,01-01-2022
4703,1784,127058,Bonus,01-01-2023
4704,1784,121222,Increment,01-01-2024
4705,1785,66852,Bonus,01-01-2019
4706,1785,80736,Increment,01-01-2020
4707,1785,60234,Promotion,01-01-2021
4708,1785,72689,Bonus,01-01-2022
4709,1785,75649,Promotion,01-01-2023
4710,1785,65872,Promotion,01-01-2024
4711,1786,33466,Promotion,01-01-2019
4712,1786,45543,Bonus,01-01-2020
4713,1786,44946,Bonus,01-01-2021
4714,1786,31422,Bonus,01-01-2022
4715,1786,34551,Bonus,01-01-2023
4716,1786,35761,Increment,01-01-2024
4717,1787,104655,Bonus,01-01-2019
4718,1787,93314,Increment,01-01-2020
4719,1787,89990,Promotion,01-01-2021
4720,1787,109487,Bonus,01-01-2022
4721,1787,99107,Increment,01-01-2023
4722,1787,96155,Increment,01-01-2024
4723,1788,79448,Promotion,01-01-2019
4724,1788,74814,Increment,01-01-2020
4725,1788,69730,Bonus,01-01-2021
4726,1788,62385,Promotion,01-01-2022
4727,1788,79095,Bonus,01-01-2023
4728,1788,76270,Increment,01-01-2024
4729,1789,116961,Promotion,01-01-2019
4730,1789,107577,Increment,01-01-2020
4731,1789,103387,Promotion,01-01-2021
4732,1789,106208,Promotion,01-01-2022
4733,1789,107160,Increment,01-01-2023
4734,1789,98683,Promotion,01-01-2024
4735,1790,88029,Promotion,01-01-2019
4736,1790,89316,Promotion,01-01-2020
4737,1790,93520,Increment,01-01-2021
4738,1790,87413,Promotion,01-01-2022
4739,1790,101831,Bonus,01-01-2023
4740,1790,98518,Increment,01-01-2024
4741,1791,44194,Increment,01-01-2019
4742,1791,35781,Promotion,01-01-2020
4743,1791,21722,Promotion,01-01-2021
4744,1791,44633,Promotion,01-01-2022
4745,1791,41507,Increment,01-01-2023
4746,1791,45575,Bonus,01-01-2024
4747,1792,66268,Promotion,01-01-2019
4748,1792,69427,Increment,01-01-2020
4749,1792,64248,Increment,01-01-2021
4750,1792,67475,Bonus,01-01-2022
4751,1792,77195,Bonus,01-01-2023
4752,1792,71423,Increment,01-01-2024
4753,1793,73458,Increment,01-01-2019
4754,1793,78559,Promotion,01-01-2020
4755,1793,72655,Promotion,01-01-2021
4756,1793,82481,Promotion,01-01-2022
4757,1793,87793,Promotion,01-01-2023
4758,1793,93366,Increment,01-01-2024
4759,1794,28013,Increment,01-01-2019
4760,1794,35307,Increment,01-01-2020
4761,1794,35280,Promotion,01-01-2021
4762,1794,29802,Increment,01-01-2022
4763,1794,37502,Promotion,01-01-2023
4764,1794,42917,Promotion,01-01-2024
4765,1795,47179,Promotion,01-01-2019
4766,1795,28337,Promotion,01-01-2020
4767,1795,27684,Increment,01-01-2021
4768,1795,31969,Promotion,01-01-2022
4769,1795,36842,Bonus,01-01-2023
4770,1795,32352,Bonus,01-01-2024
4771,1796,75501,Increment,01-01-2019
4772,1796,74557,Increment,01-01-2020
4773,1796,80043,Promotion,01-01-2021
4774,1796,82802,Bonus,01-01-2022
4775,1796,79073,Bonus,01-01-2023
4776,1796,82473,Promotion,01-01-2024
4777,1797,116640,Promotion,01-01-2019
4778,1797,98822,Bonus,01-01-2020
4779,1797,108241,Bonus,01-01-2021
4780,1797,103800,Promotion,01-01-2022
4781,1797,113958,Promotion,01-01-2023
4782,1797,104004,Promotion,01-01-2024
4783,1798,98056,Bonus,01-01-2019
4784,1798,88650,Promotion,01-01-2020
4785,1798,104068,Increment,01-01-2021
4786,1798,108951,Increment,01-01-2022
4787,1798,90365,Bonus,01-01-2023
4788,1798,97538,Increment,01-01-2024
4789,1799,68261,Bonus,01-01-2019
4790,1799,77401,Promotion,01-01-2020
4791,1799,73029,Increment,01-01-2021
4792,1799,80444,Increment,01-01-2022
4793,1799,63214,Increment,01-01-2023
4794,1799,74351,Bonus,01-01-2024
4795,1800,57131,Bonus,01-01-2019
4796,1800,67689,Bonus,01-01-2020
4797,1800,54320,Promotion,01-01-2021
4798,1800,65959,Increment,01-01-2022
4799,1800,59826,Promotion,01-01-2023
4800,1800,72327,Bonus,01-01-2024
4801,1801,66076,Bonus,01-01-2019
4802,1801,66144,Increment,01-01-2020
4803,1801,54560,Bonus,01-01-2021
4804,1801,63730,Bonus,01-01-2022
4805,1801,59993,Increment,01-01-2023
4806,1801,67187,Promotion,01-01-2024
4807,1802,32743,Promotion,01-01-2019
4808,1802,46055,Promotion,01-01-2020
4809,1802,36322,Increment,01-01-2021
4810,1802,50530,Promotion,01-01-2022
4811,1802,44404,Promotion,01-01-2023
4812,1802,36523,Bonus,01-01-2024
4813,1803,106665,Increment,01-01-2019
4814,1803,113558,Increment,01-01-2020
4815,1803,102285,Bonus,01-01-2021
4816,1803,104517,Promotion,01-01-2022
4817,1803,104874,Increment,01-01-2023
4818,1803,121926,Increment,01-01-2024
4819,1804,113402,Bonus,01-01-2019
4820,1804,105481,Promotion,01-01-2020
4821,1804,123681,Promotion,01-01-2021
4822,1804,106540,Promotion,01-01-2022
4823,1804,100209,Increment,01-01-2023
4824,1804,112835,Bonus,01-01-2024
4825,1805,70703,Bonus,01-01-2019
4826,1805,74013,Increment,01-01-2020
4827,1805,57983,Bonus,01-01-2021
4828,1805,60543,Bonus,01-01-2022
4829,1805,55602,Bonus,01-01-2023
4830,1805,55976,Bonus,01-01-2024
4831,1806,73868,Bonus,01-01-2019
4832,1806,58066,Promotion,01-01-2020
4833,1806,62712,Promotion,01-01-2021
4834,1806,64138,Increment,01-01-2022
4835,1806,69077,Bonus,01-01-2023
4836,1806,58121,Bonus,01-01-2024
4837,1807,66709,Increment,01-01-2019
4838,1807,73619,Increment,01-01-2020
4839,1807,70505,Promotion,01-01-2021
4840,1807,68683,Increment,01-01-2022
4841,1807,86866,Bonus,01-01-2023
4842,1807,88801,Promotion,01-01-2024
4843,1808,114339,Promotion,01-01-2019
4844,1808,113315,Bonus,01-01-2020
4845,1808,101862,Promotion,01-01-2021
4846,1808,108723,Bonus,01-01-2022
4847,1808,97415,Bonus,01-01-2023
4848,1808,110040,Bonus,01-01-2024
4849,1809,45767,Increment,01-01-2019
4850,1809,34748,Promotion,01-01-2020
4851,1809,38179,Promotion,01-01-2021
4852,1809,41294,Bonus,01-01-2022
4853,1809,44346,Promotion,01-01-2023
4854,1809,32495,Increment,01-01-2024
4855,1810,95564,Bonus,01-01-2019
4856,1810,84401,Promotion,01-01-2020
4857,1810,84184,Promotion,01-01-2021
4858,1810,87119,Increment,01-01-2022
4859,1810,80685,Promotion,01-01-2023
4860,1810,98457,Promotion,01-01-2024
4861,1811,110270,Promotion,01-01-2019
4862,1811,113284,Increment,01-01-2020
4863,1811,112130,Increment,01-01-2021
4864,1811,116577,Bonus,01-01-2022
4865,1811,99117,Bonus,01-01-2023
4866,1811,111468,Promotion,01-01-2024
4867,1812,63946,Increment,01-01-2019
4868,1812,78982,Bonus,01-01-2020
4869,1812,67333,Bonus,01-01-2021
4870,1812,69335,Increment,01-01-2022
